"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence","stage"
"Fibroblast","Mac-FOLR2-LYVE1-resident","THY1","ITGAM_ITGB2",0.0369190346092703,0,"THY1_ITGAM_ITGB2","THY1 - (ITGAM+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"SMC_myoFibroblast","Mac-FOLR2-LYVE1-resident","THY1","ITGAM_ITGB2",0.0167135215559479,0,"THY1_ITGAM_ITGB2","THY1 - (ITGAM+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Cell cycle cell","Mac-OLFML3-CX3CR1-resident","THY1","ITGAM_ITGB2",0.0246259375505065,0,"THY1_ITGAM_ITGB2","THY1 - (ITGAM+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Endothelia","Mac-OLFML3-CX3CR1-resident","THY1","ITGAM_ITGB2",0.0287635603901525,0,"THY1_ITGAM_ITGB2","THY1 - (ITGAM+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Fibroblast","Mac-OLFML3-CX3CR1-resident","THY1","ITGAM_ITGB2",0.0381618809515792,0,"THY1_ITGAM_ITGB2","THY1 - (ITGAM+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"SMC_myoFibroblast","Mac-OLFML3-CX3CR1-resident","THY1","ITGAM_ITGB2",0.0172883776977235,0,"THY1_ITGAM_ITGB2","THY1 - (ITGAM+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Cell cycle cell","Mac-TNF-CCL4-inflammatory","THY1","ITGAM_ITGB2",0.0137172457515383,0,"THY1_ITGAM_ITGB2","THY1 - (ITGAM+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Endothelia","Mac-TNF-CCL4-inflammatory","THY1","ITGAM_ITGB2",0.0160521665386693,0,"THY1_ITGAM_ITGB2","THY1 - (ITGAM+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Fibroblast","Mac-TNF-CCL4-inflammatory","THY1","ITGAM_ITGB2",0.0213885811236384,0,"THY1_ITGAM_ITGB2","THY1 - (ITGAM+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"SMC_myoFibroblast","Mac-TNF-CCL4-inflammatory","THY1","ITGAM_ITGB2",0.00959806175477614,0,"THY1_ITGAM_ITGB2","THY1 - (ITGAM+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Cell cycle cell","Mono-FCN1-S100A8-S100A9","THY1","ITGAM_ITGB2",0.0195028346407989,0,"THY1_ITGAM_ITGB2","THY1 - (ITGAM+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Endothelia","Mono-FCN1-S100A8-S100A9","THY1","ITGAM_ITGB2",0.0227998004545639,0,"THY1_ITGAM_ITGB2","THY1 - (ITGAM+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Fibroblast","Mono-FCN1-S100A8-S100A9","THY1","ITGAM_ITGB2",0.0303103108301448,0,"THY1_ITGAM_ITGB2","THY1 - (ITGAM+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"SMC_myoFibroblast","Mono-FCN1-S100A8-S100A9","THY1","ITGAM_ITGB2",0.0136703633208274,0,"THY1_ITGAM_ITGB2","THY1 - (ITGAM+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Cell cycle cell","Myeloid-CLEC10A-APC","THY1","ITGAM_ITGB2",0.0249893934268339,0,"THY1_ITGAM_ITGB2","THY1 - (ITGAM+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Endothelia","Myeloid-CLEC10A-APC","THY1","ITGAM_ITGB2",0.0291862563914385,0,"THY1_ITGAM_ITGB2","THY1 - (ITGAM+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Fibroblast","Myeloid-CLEC10A-APC","THY1","ITGAM_ITGB2",0.0387171846064927,0,"THY1_ITGAM_ITGB2","THY1 - (ITGAM+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"SMC_myoFibroblast","Myeloid-CLEC10A-APC","THY1","ITGAM_ITGB2",0.0175454861033676,0,"THY1_ITGAM_ITGB2","THY1 - (ITGAM+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Cell cycle cell","C6-SLC2A1-like","THY1","ITGAX_ITGB2",0.0329658894869106,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Endothelia","C6-SLC2A1-like","THY1","ITGAX_ITGB2",0.0384495433711855,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Fibroblast","C6-SLC2A1-like","THY1","ITGAX_ITGB2",0.0508470124051391,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"SMC_myoFibroblast","C6-SLC2A1-like","THY1","ITGAX_ITGB2",0.023202465627788,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Cell cycle cell","C7-APOBEC3A-like","THY1","ITGAX_ITGB2",0.0178240730179692,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Endothelia","C7-APOBEC3A-like","THY1","ITGAX_ITGB2",0.0208432760689425,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Fibroblast","C7-APOBEC3A-like","THY1","ITGAX_ITGB2",0.0277275727351156,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"SMC_myoFibroblast","C7-APOBEC3A-like","THY1","ITGAX_ITGB2",0.0124872542736952,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Cell cycle cell","Mac-Cycling","THY1","ITGAX_ITGB2",0.0115537647423126,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Endothelia","Mac-Cycling","THY1","ITGAX_ITGB2",0.0135254725406885,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Fibroblast","Mac-Cycling","THY1","ITGAX_ITGB2",0.0180373060184571,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"SMC_myoFibroblast","Mac-Cycling","THY1","ITGAX_ITGB2",0.00807893585121207,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Cell cycle cell","Mac-FOLR2-LYVE1-resident","THY1","ITGAX_ITGB2",0.0178954968148698,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Endothelia","Mac-FOLR2-LYVE1-resident","THY1","ITGAX_ITGB2",0.0209265405035466,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Fibroblast","Mac-FOLR2-LYVE1-resident","THY1","ITGAX_ITGB2",0.0278375565985547,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"SMC_myoFibroblast","Mac-FOLR2-LYVE1-resident","THY1","ITGAX_ITGB2",0.0125375656058416,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Cell cycle cell","Mac-OLFML3-CX3CR1-resident","THY1","ITGAX_ITGB2",0.0185084064147024,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Endothelia","Mac-OLFML3-CX3CR1-resident","THY1","ITGAX_ITGB2",0.0216409739434172,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Fibroblast","Mac-OLFML3-CX3CR1-resident","THY1","ITGAX_ITGB2",0.0287809967690876,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"SMC_myoFibroblast","Mac-OLFML3-CX3CR1-resident","THY1","ITGAX_ITGB2",0.0129693927303111,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Cell cycle cell","Mac-TNF-CCL4-inflammatory","THY1","ITGAX_ITGB2",0.0152208039866589,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Endothelia","Mac-TNF-CCL4-inflammatory","THY1","ITGAX_ITGB2",0.0178070365171588,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Fibroblast","Mac-TNF-CCL4-inflammatory","THY1","ITGAX_ITGB2",0.0237127840665416,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"SMC_myoFibroblast","Mac-TNF-CCL4-inflammatory","THY1","ITGAX_ITGB2",0.0106549906623941,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Cell cycle cell","Mono-FCN1-S100A8-S100A9","THY1","ITGAX_ITGB2",0.0191690803584085,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Endothelia","Mono-FCN1-S100A8-S100A9","THY1","ITGAX_ITGB2",0.0224109144171533,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Fibroblast","Mono-FCN1-S100A8-S100A9","THY1","ITGAX_ITGB2",0.0297972275510433,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"SMC_myoFibroblast","Mono-FCN1-S100A8-S100A9","THY1","ITGAX_ITGB2",0.013435053150588,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Cell cycle cell","Myeloid-CLEC10A-APC","THY1","ITGAX_ITGB2",0.0278709474108665,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Endothelia","Myeloid-CLEC10A-APC","THY1","ITGAX_ITGB2",0.0325356061919799,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"Fibroblast","Myeloid-CLEC10A-APC","THY1","ITGAX_ITGB2",0.043111711551402,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"SMC_myoFibroblast","Myeloid-CLEC10A-APC","THY1","ITGAX_ITGB2",0.0195859178351394,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Non-malignant"
"C7-APOBEC3A-like","Cell cycle cell","ITGA4_ITGB1","VCAM1",0.00195286044723392,0,"ITGA4_ITGB1_VCAM1","VCAM1 - (ITGA4+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514","Non-malignant"
"Mac-Cycling","Cell cycle cell","ITGA4_ITGB1","VCAM1",0.00216246660250881,0,"ITGA4_ITGB1_VCAM1","VCAM1 - (ITGA4+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514","Non-malignant"
"Mac-OLFML3-CX3CR1-resident","Cell cycle cell","ITGA4_ITGB1","VCAM1",0.00191020026661699,0,"ITGA4_ITGB1_VCAM1","VCAM1 - (ITGA4+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514","Non-malignant"
"C7-APOBEC3A-like","Fibroblast","ITGA4_ITGB1","VCAM1",0.00298459361466617,0,"ITGA4_ITGB1_VCAM1","VCAM1 - (ITGA4+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514","Non-malignant"
"Mac-Cycling","Fibroblast","ITGA4_ITGB1","VCAM1",0.00330457201164066,0,"ITGA4_ITGB1_VCAM1","VCAM1 - (ITGA4+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514","Non-malignant"
"Mac-OLFML3-CX3CR1-resident","Fibroblast","ITGA4_ITGB1","VCAM1",0.00291946118060926,0,"ITGA4_ITGB1_VCAM1","VCAM1 - (ITGA4+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514","Non-malignant"
"Mac-OLFML3-CX3CR1-resident","Cell cycle cell","CLDN1","CLDN1",0.000325120437403289,0,"CLDN1_CLDN1","CLDN1 - CLDN1","CLDN","Cell-Cell Contact","PMID: 31942240","Non-malignant"
"Cell cycle cell","Mac-OLFML3-CX3CR1-resident","CLDN1","CLDN1",0.000325120437403289,0,"CLDN1_CLDN1","CLDN1 - CLDN1","CLDN","Cell-Cell Contact","PMID: 31942240","Non-malignant"
"C6-SLC2A1-like","Cell cycle cell","SDC2","ADGRA2",0.00213606207194046,0,"SDC2_ADGRA2","SDC2 - ADGRA2","ADGRA","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Mac-Cycling","Cell cycle cell","SDC2","ADGRA2",0.000196032601547645,0,"SDC2_ADGRA2","SDC2 - ADGRA2","ADGRA","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Myeloid-CLEC10A-APC","Cell cycle cell","SDC2","ADGRA2",0.000382568701605064,0,"SDC2_ADGRA2","SDC2 - ADGRA2","ADGRA","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"C6-SLC2A1-like","Endothelia","SDC2","ADGRA2",0.00151667470788456,0,"SDC2_ADGRA2","SDC2 - ADGRA2","ADGRA","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Mac-Cycling","Endothelia","SDC2","ADGRA2",0.000139111205896374,0.02,"SDC2_ADGRA2","SDC2 - ADGRA2","ADGRA","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Myeloid-CLEC10A-APC","Endothelia","SDC2","ADGRA2",0.000271498089102395,0,"SDC2_ADGRA2","SDC2 - ADGRA2","ADGRA","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"C6-SLC2A1-like","Fibroblast","SDC2","ADGRA2",0.00219078686245204,0,"SDC2_ADGRA2","SDC2 - ADGRA2","ADGRA","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Mac-Cycling","Fibroblast","SDC2","ADGRA2",0.000201064868861201,0,"SDC2_ADGRA2","SDC2 - ADGRA2","ADGRA","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Myeloid-CLEC10A-APC","Fibroblast","SDC2","ADGRA2",0.000392387576378095,0,"SDC2_ADGRA2","SDC2 - ADGRA2","ADGRA","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"C6-SLC2A1-like","SMC_myoFibroblast","SDC2","ADGRA2",0.00563664446008523,0,"SDC2_ADGRA2","SDC2 - ADGRA2","ADGRA","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Mac-Cycling","SMC_myoFibroblast","SDC2","ADGRA2",0.000518944608399372,0,"SDC2_ADGRA2","SDC2 - ADGRA2","ADGRA","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Myeloid-CLEC10A-APC","SMC_myoFibroblast","SDC2","ADGRA2",0.00101243858182244,0,"SDC2_ADGRA2","SDC2 - ADGRA2","ADGRA","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Cell cycle cell","C6-SLC2A1-like","THY1","ADGRE2",0.004071390898978,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Endothelia","C6-SLC2A1-like","THY1","ADGRE2",0.00477235921680676,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Fibroblast","C6-SLC2A1-like","THY1","ADGRE2",0.00638321874420702,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"SMC_myoFibroblast","C6-SLC2A1-like","THY1","ADGRE2",0.00284044136331268,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Cell cycle cell","C7-APOBEC3A-like","THY1","ADGRE2",0.00653895298451629,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Endothelia","C7-APOBEC3A-like","THY1","ADGRE2",0.00766149141490094,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Fibroblast","C7-APOBEC3A-like","THY1","ADGRE2",0.0102375155897668,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"SMC_myoFibroblast","C7-APOBEC3A-like","THY1","ADGRE2",0.00456537747431953,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Cell cycle cell","Mac-OLFML3-CX3CR1-resident","THY1","ADGRE2",0.0019734974640094,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Endothelia","Mac-OLFML3-CX3CR1-resident","THY1","ADGRE2",0.00231411229991407,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Fibroblast","Mac-OLFML3-CX3CR1-resident","THY1","ADGRE2",0.00309779924479298,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"SMC_myoFibroblast","Mac-OLFML3-CX3CR1-resident","THY1","ADGRE2",0.00137595140876867,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Cell cycle cell","Mono-FCN1-S100A8-S100A9","THY1","ADGRE2",0.00664734754608943,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Endothelia","Mono-FCN1-S100A8-S100A9","THY1","ADGRE2",0.00778834813096166,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Fibroblast","Mono-FCN1-S100A8-S100A9","THY1","ADGRE2",0.0104065780553815,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"SMC_myoFibroblast","Mono-FCN1-S100A8-S100A9","THY1","ADGRE2",0.00464120941500175,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Cell cycle cell","Myeloid-CLEC10A-APC","THY1","ADGRE2",0.00424398504563225,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Endothelia","Myeloid-CLEC10A-APC","THY1","ADGRE2",0.00497452034407882,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Fibroblast","Myeloid-CLEC10A-APC","THY1","ADGRE2",0.00665316105699204,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"SMC_myoFibroblast","Myeloid-CLEC10A-APC","THY1","ADGRE2",0.00296100831873218,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Cell cycle cell","C6-SLC2A1-like","ITGAV_ITGB1","ADGRE2",0.00346639745753049,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Endothelia","C6-SLC2A1-like","ITGAV_ITGB1","ADGRE2",0.00290909217729285,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Fibroblast","C6-SLC2A1-like","ITGAV_ITGB1","ADGRE2",0.0036217675500473,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"SMC_myoFibroblast","C6-SLC2A1-like","ITGAV_ITGB1","ADGRE2",0.00575635402646806,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Cell cycle cell","C7-APOBEC3A-like","ITGAV_ITGB1","ADGRE2",0.005569339518092,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Endothelia","C7-APOBEC3A-like","ITGAV_ITGB1","ADGRE2",0.00467552290429238,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Fibroblast","C7-APOBEC3A-like","ITGAV_ITGB1","ADGRE2",0.00581841687219645,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"SMC_myoFibroblast","C7-APOBEC3A-like","ITGAV_ITGB1","ADGRE2",0.00923565747682968,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Cell cycle cell","Mac-OLFML3-CX3CR1-resident","ITGAV_ITGB1","ADGRE2",0.00167971735679143,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Endothelia","Mac-OLFML3-CX3CR1-resident","ITGAV_ITGB1","ADGRE2",0.00140925689202759,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Fibroblast","Mac-OLFML3-CX3CR1-resident","ITGAV_ITGB1","ADGRE2",0.00175514631779639,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"SMC_myoFibroblast","Mac-OLFML3-CX3CR1-resident","ITGAV_ITGB1","ADGRE2",0.00279267268971458,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Cell cycle cell","Mono-FCN1-S100A8-S100A9","ITGAV_ITGB1","ADGRE2",0.00566175264421112,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Endothelia","Mono-FCN1-S100A8-S100A9","ITGAV_ITGB1","ADGRE2",0.00475317564918613,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Fibroblast","Mono-FCN1-S100A8-S100A9","ITGAV_ITGB1","ADGRE2",0.00591493840366569,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"SMC_myoFibroblast","Mono-FCN1-S100A8-S100A9","ITGAV_ITGB1","ADGRE2",0.00938833217826679,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Cell cycle cell","Myeloid-CLEC10A-APC","ITGAV_ITGB1","ADGRE2",0.00361343781243238,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Endothelia","Myeloid-CLEC10A-APC","ITGAV_ITGB1","ADGRE2",0.00303256426134534,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Fibroblast","Myeloid-CLEC10A-APC","ITGAV_ITGB1","ADGRE2",0.0037753735463253,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"SMC_myoFibroblast","Myeloid-CLEC10A-APC","ITGAV_ITGB1","ADGRE2",0.00599994670263324,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"B cell_plasma","C6-SLC2A1-like","CD55","ADGRE5",0.00397914938609123,0.01,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Cell cycle cell","C6-SLC2A1-like","CD55","ADGRE5",0.00390224884886682,0.02,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Fibroblast","C6-SLC2A1-like","CD55","ADGRE5",0.00698887862373873,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Myeloid","C6-SLC2A1-like","CD55","ADGRE5",0.00576567756691913,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"B cell_plasma","C7-APOBEC3A-like","CD55","ADGRE5",0.0195419016396524,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Cell cycle cell","C7-APOBEC3A-like","CD55","ADGRE5",0.0191700260063324,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Endothelia","C7-APOBEC3A-like","CD55","ADGRE5",0.0218570371204785,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Fibroblast","C7-APOBEC3A-like","CD55","ADGRE5",0.0339220074883589,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
"Myeloid","C7-APOBEC3A-like","CD55","ADGRE5",0.028118420552062,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748","Non-malignant"
